name,slug,country,city,homepage,lat,lng,programs
"reykjavik university","reykjavik-university","Island","Reykjavik","","64.12473745","-21.927537172271208","{'energi og miljø':[{'report_id': '2659', 'year': '2022'}],'ingeniørvitenskap og ikt':[{'report_id': '1992', 'year': '2019'}],'master i nordisk språk':[{'report_id': '1229', 'year': '2018'}],'film- &amp; videoproduksjon':[{'report_id': '1055', 'year': '2018'}],'msc environmental chemistry':[{'report_id': '803', 'year': '2017'}],'geografi bachelor':[{'report_id': '657', 'year': '2016'}],}"
"harvard university","harvard-university","USA","Boston","","42.36790855","-71.12678237443698","{'industriell økonomi og teknologiledelse':[{'report_id': '2657', 'year': '2022'}, {'report_id': '2327', 'year': '2020'}, {'report_id': '2128', 'year': '2019'}, {'report_id': '2126', 'year': '2019'}, {'report_id': '2021', 'year': '2019'}, {'report_id': '1539', 'year': '2018'}, {'report_id': '1356', 'year': '2017'}, {'report_id': '1344', 'year': '2018'}, {'report_id': '1342', 'year': '2017'}, {'report_id': '1274', 'year': '2017'}, {'report_id': '819', 'year': '2017'}, {'report_id': '750', 'year': '2017'}, {'report_id': '261', 'year': '2016'}],'nanoteknologi':[{'report_id': '1582', 'year': '2018'}],'nanoteknologi, sivilingeniør/masterprogram 5-årig':[{'report_id': '1542', 'year': '2018'}],'industriell design':[{'report_id': '1205', 'year': '2017'}],'elektronisk systemdesign og innovasjon':[{'report_id': '839', 'year': '2017'}],'marin teknikk prosjektering':[{'report_id': '752', 'year': '2017'}],}"
"ucly","ucly","Frankrike","Lyon","","45.7465087","4.82632507476386","{'bachelor i bioingeniørfag':[{'report_id': '2655', 'year': '2022'}],}"
"university of cape town","university-of-cape-town---uct","Sør Afrika","Cape Town","","-33.95675585","18.467577702002977","{'industriell økonomi og teknologiledelse':[{'report_id': '2654', 'year': '2022'}, {'report_id': '1772', 'year': '2019'}, {'report_id': '1724', 'year': '2019'}, {'report_id': '1019', 'year': '2017'}, {'report_id': '634', 'year': '2017'}, {'report_id': '282', 'year': '2016'}],'marin teknikk':[{'report_id': '2359', 'year': '2020'}, {'report_id': '1966', 'year': '2019'}],'kjemisk prosessteknologi':[{'report_id': '2108', 'year': '2019'}],'bevegelsesvitenskap':[{'report_id': '2071', 'year': '2019'}, {'report_id': '1979', 'year': '2019'}],'sosiologi':[{'report_id': '1461', 'year': '2018'}],'profesjonsstudiet i medisin':[{'report_id': '1379', 'year': '2018'}],'sosialt arbeid':[{'report_id': '1353', 'year': '2017'}],'energi og miljø':[{'report_id': '1321', 'year': '2018'}],'bygg- og miljøteknikk':[{'report_id': '1301', 'year': '2018'}, {'report_id': '664', 'year': '2016'}],'samfunnsøkonomi master':[{'report_id': '1243', 'year': '2018'}],'lektor i geografi':[{'report_id': '1236', 'year': '2018'}],'statsvitenskap':[{'report_id': '421', 'year': '2016'}, {'report_id': '229', 'year': '2017'}],}"
"free university of bozen-bolzano (unibz)","free-university-of-bozen-bolzano-(unibz)","Italia","Bolzano","","46.655945450000004","11.23021287087526","{'industriell økonomi og teknologiledelse':[{'report_id': '2653', 'year': '2021'}, {'report_id': '1336', 'year': '2017'}],}"
"california state university, los angeles","california-state-university-los-angeles","USA","los angeles","","33.7817687","-118.11519972342447","{'psykologi bachelor':[{'report_id': '2651', 'year': '2022'}],}"
"chalmers tekniska hogskola","chalmers-tekniska-hogskola","Sverige","Göteborg","","57.6897462","11.97652929499342","{'elektronisk systemdesign og innovasjon':[{'report_id': '2646', 'year': '2021'}],}"
"texas a&amp;m university","texas-a&amp;m-university","USA","College Station","","30.5955289","-96.3071042","{'petroleumsfag':[{'report_id': '2645', 'year': '2022'}, {'report_id': '2631', 'year': '2022'}, {'report_id': '802', 'year': '2017'}, {'report_id': '801', 'year': '2017'}],'petroleumsteknologi':[{'report_id': '1629', 'year': '2019'}],}"
"texas a&amp;m","texas-a&amp;m","USA","College station","","30.5955289","-96.3071042","{'mtpetr':[{'report_id': '2643', 'year': '2022'}],'petroleumsfag':[{'report_id': '2201', 'year': '2019'}, {'report_id': '778', 'year': '2017'}],}"
"university of strathclyde","university-of-strathclyde","Storbritannia","Glasgow","","55.8618812","-4.241956565778082","{'marin teknikk, prosjektering og logistikk':[{'report_id': '2640', 'year': '2021'}],'lektor i engelsk':[{'report_id': '2619', 'year': '2022'}],'elektronisk systemdesign og innovasjon':[{'report_id': '2379', 'year': '2019'}],'lektor i språkfag':[{'report_id': '2307', 'year': '2020'}],'mtbygg - konstruksjon':[{'report_id': '2127', 'year': '2019'}],'økonomi og administrasjon bachelor':[{'report_id': '2111', 'year': '2019'}],'bygg- og miljøteknikk':[{'report_id': '1977', 'year': '2019'}, {'report_id': '941', 'year': '2018'}],'marin teknikk':[{'report_id': '1801', 'year': '2018'}, {'report_id': '514', 'year': '2016'}, {'report_id': '86', 'year': '2017'}],'arkeologi':[{'report_id': '1790', 'year': '2019'}],'englesk bachelor':[{'report_id': '1496', 'year': '2018'}],'samfunnsøkonomi bachelor':[{'report_id': '1487', 'year': '2018'}],'produktutvikling og produksjon':[{'report_id': '1483', 'year': '2018'}, {'report_id': '146', 'year': '2016'}],'energi og miljø':[{'report_id': '1472', 'year': '2018'}, {'report_id': '588', 'year': '2016'}],'statsvitenskap':[{'report_id': '1291', 'year': '2017'}],'fysikk og matematikk':[{'report_id': '886', 'year': '2017'}, {'report_id': '751', 'year': '2017'}],'master i historie':[{'report_id': '884', 'year': '2018'}],'fysikk bachelor':[{'report_id': '744', 'year': '2017'}],'industriell økonomi og teknologiledelse':[{'report_id': '259', 'year': '2016'}, {'report_id': '161', 'year': '2016'}],'informatikk':[{'report_id': '148', 'year': '2017'}],}"
"universitetet i bern","universitetet-i-bern","Sveits","Bern","","46.9484742","7.4521749","{'fysikk og matematikk':[{'report_id': '2637', 'year': '2022'}],}"
"university of wisconsin madison","university-of-wisconsin-madison","USA","Madison","","43.0464346","-89.4301097018523","{'bygg- og miljøteknikk':[{'report_id': '2636', 'year': '2021'}],'bioteknologi master':[{'report_id': '2007', 'year': '2019'}],}"
"vysoká škola báňská – technická univerzita ostrava","vysoka-skola-banska---technicka-univerzita-ostrava","Tsjekkia","Ostrava","","49.83326045","18.161633734854437","{'global manufacturing management, 2-årig master':[{'report_id': '2635', 'year': '2022'}],'tekniske geofag':[{'report_id': '1183', 'year': '2017'}],}"
"london metropolitan university","london-metropolitan-university","Storbritannia","London","","51.51771165","-0.08816256361773317","{'psykologi profesjon':[{'report_id': '2633', 'year': '2022'}],'økonomi og administrasjon':[{'report_id': '2293', 'year': '2020'}],'engelsk bachelor':[{'report_id': '2130', 'year': '2019'}],'engelsk':[{'report_id': '1511', 'year': '2018'}],'bachelor i markedsføring og ledelse':[{'report_id': '742', 'year': '2017'}],'film og videoproduksjon':[{'report_id': '571', 'year': '2016'}],}"
"budapest university of technology and economics","budapest-university-of-technology-and-economics","Ungarn","Budapest","","47.47844135","19.057715354417404","{'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '2632', 'year': '2022'}, {'report_id': '1056', 'year': '2017'}, {'report_id': '652', 'year': '2016'}],'fysikk og matematikk':[{'report_id': '1459', 'year': '2018'}],}"
"sciences po strasbourg","sciences-po-strasbourg","Frankrike","Strasbourg","","48.584614","7.7507127","{'europastudier med statsvitenskap':[{'report_id': '2629', 'year': '2022'}, {'report_id': '1718', 'year': '2019'}],'europastudier':[{'report_id': '1779', 'year': '2019'}, {'report_id': '538', 'year': '2017'}],}"
"sdsu","sdsu","USA","San Diego","","32.7761529","-117.07330366921886","{'lektorutdanning - engelsk':[{'report_id': '2626', 'year': '2022'}],'statsvitenskap':[{'report_id': '692', 'year': '2016'}],}"
"universitá degli studi di siena","universita-degli-studi-di-siena","Italia","Siena","","43.1672254","11.467181161339118","{'industriell økonomi og teknologiledelse':[{'report_id': '2618', 'year': '2021'}, {'report_id': '2616', 'year': '2021'}],}"
"national university of singapore","national-university-of-singapore","Singapore","Singapore","","1.31963845","103.81870487181146","{'statsvitenskap':[{'report_id': '2610', 'year': '2022'}],'datateknologi':[{'report_id': '2326', 'year': '2020'}, {'report_id': '2228', 'year': '2020'}, {'report_id': '1593', 'year': '2019'}],'økonomi og administrasjon':[{'report_id': '2298', 'year': '2020'}],'dataingeniør':[{'report_id': '2052', 'year': '2019'}],'industriell økonomi og teknologiledelse':[{'report_id': '1523', 'year': '2018'}, {'report_id': '885', 'year': '2017'}, {'report_id': '340', 'year': '2017'}, {'report_id': '339', 'year': '2017'}, {'report_id': '324', 'year': '2017'}, {'report_id': '202', 'year': '2016'}],'marin teknikk':[{'report_id': '1366', 'year': '2017'}, {'report_id': '1363', 'year': '2018'}, {'report_id': '1359', 'year': '2018'}, {'report_id': '1271', 'year': '2018'}, {'report_id': '1261', 'year': '2018'}, {'report_id': '1250', 'year': '2018'}, {'report_id': '1244', 'year': '2018'}, {'report_id': '825', 'year': '2017'}, {'report_id': '579', 'year': '2016'}, {'report_id': '539', 'year': '2017'}, {'report_id': '533', 'year': '2017'}, {'report_id': '187', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '1313', 'year': '2018'}, {'report_id': '136', 'year': '2016'}],'nanoteknologi':[{'report_id': '1043', 'year': '2018'}, {'report_id': '1018', 'year': '2018'}, {'report_id': '937', 'year': '2017'}, {'report_id': '898', 'year': '2018'}, {'report_id': '666', 'year': '2017'}],'proman':[{'report_id': '872', 'year': '2018'}],'marin teknikk, 5-årig master':[{'report_id': '849', 'year': '2017'}],'bygg- og miljøteknikk':[{'report_id': '764', 'year': '2017'}],'industriell økonomi':[{'report_id': '334', 'year': '2017'}],'ingeniørvitenskap og ikt':[{'report_id': '103', 'year': '2016'}],}"
"amsterdam university of applied sciences","amsterdam-university-of-applied-sciences","Nederland","Amsterdam","","52.3730796","4.8924534","{'dataingeniør':[{'report_id': '2609', 'year': '2021'}, {'report_id': '2596', 'year': '2021'}, {'report_id': '2134', 'year': '2019'}],}"
"hawaii pacific university","hawaii-pacific-university","USA","Honolulu","","21.37952275","-157.78308194567484","{'biomarin innovasjon':[{'report_id': '2606', 'year': '2021'}, {'report_id': '2605', 'year': '2021'}],'markedsføring og ledelse':[{'report_id': '1375', 'year': '2018'}],'datateknologi':[{'report_id': '1128', 'year': '2018'}],'geografi':[{'report_id': '996', 'year': '2018'}],'bachelor i psykologi':[{'report_id': '225', 'year': '2017'}],}"
"albert-ludwigs-universität","albert-ludwigs-universitat","Tyskland","Freiburg","","48.00229565","7.849140132188766","{'lektor i samfunnsfag/tysk':[{'report_id': '2603', 'year': '2021'}],'bachelor tysk':[{'report_id': '551', 'year': '2016'}],'europastudier':[{'report_id': '532', 'year': '2017'}],}"
"cafoscari","cafoscari","Italia","Venezia","","45.4371908","12.3345898","{'ledelse av teknologi':[{'report_id': '2598', 'year': '2021'}],'industriell økonomi og teknologiledelse':[{'report_id': '2434', 'year': '2020'}],'økonomi og administrasjon':[{'report_id': '2156', 'year': '2019'}],}"
"institut détudes politiques de lyon (sciences po lyon)","institut-detudes-politiques-de-lyon-(sciences-po-lyon)","Frankrike","Lyon","","45.7578137","4.8320114","{'lektor i samfunnsfag':[{'report_id': '2591', 'year': '2021'}],'energi og miljø':[{'report_id': '2358', 'year': '2019'}],'statsvitenskap':[{'report_id': '1770', 'year': '2019'}, {'report_id': '1533', 'year': '2018'}, {'report_id': '151', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '1529', 'year': '2018'}, {'report_id': '174', 'year': '2017'}],'bioingeniør':[{'report_id': '998', 'year': '2018'}, {'report_id': '960', 'year': '2018'}],'marin teknikk':[{'report_id': '586', 'year': '2017'}],'økonomi og administrasjon':[{'report_id': '517', 'year': '2017'}],}"
"universidad de alicante","universidad-de-alicante","Spania","Alicante","","38.384987249999995","-0.5148027435674277","{'mglu 1-7':[{'report_id': '2587', 'year': '2021'}],'grunnskolelærer 1-7':[{'report_id': '2534', 'year': '2021'}],'informatikk':[{'report_id': '2532', 'year': '2021'}],'software engineering':[{'report_id': '2391', 'year': '2019'}],'økonomi og administrasjon':[{'report_id': '2353', 'year': '2020'}, {'report_id': '1808', 'year': '2019'}],'industriell økonomi og teknologiledelse':[{'report_id': '2335', 'year': '2020'}, {'report_id': '653', 'year': '2016'}, {'report_id': '336', 'year': '2016'}],}"
"universitat ramon llull","iqs-ramon-lull","Spania","Barcelona","","41.411798250000004","2.1335406915967576","{'økonomi og administrasjon':[{'report_id': '2583', 'year': '2021'}, {'report_id': '2547', 'year': '2020'}, {'report_id': '1776', 'year': '2019'}, {'report_id': '291', 'year': '2016'}],'økonomi og administrasjon bachelor':[{'report_id': '2580', 'year': '2021'}, {'report_id': '1781', 'year': '2019'}],}"
"universitat de barcelona","universitat-de-barcelona","Spania","Barcelona","","41.3868913","2.1635238457663224","{'markedsføring, innovasjon og ledelse':[{'report_id': '2579', 'year': '2021'}],'fysikk og matematikk':[{'report_id': '2370', 'year': '2020'}],'msc in biology- ecology, behaviour, evolution and biosystematics':[{'report_id': '1659', 'year': '2019'}],'samfunnsøkonomi':[{'report_id': '1479', 'year': '2018'}],'bioingeniør':[{'report_id': '1123', 'year': '2018'}, {'report_id': '1078', 'year': '2018'}, {'report_id': '1076', 'year': '2018'}],'bachelor i bioingeniørfag':[{'report_id': '1087', 'year': '2018'}],'master of science in molecular medicine':[{'report_id': '172', 'year': '2016'}],'petroleumsfag':[{'report_id': '165', 'year': '2016'}],'molecular medicine':[{'report_id': '135', 'year': '2016'}],'markedsføring og ledelse, spesialisering eksportmarkedsføring':[{'report_id': '83', 'year': '2016'}],}"
"university of york","university-of-york","Storbritannia","York","","53.9453903","-1.0314592943104675","{'bachelor i engelsk':[{'report_id': '2575', 'year': '2021'}],'lektor språkfag - engelsk':[{'report_id': '2524', 'year': '2021'}],'lektorutdanning i språkfag (engelsk)':[{'report_id': '2277', 'year': '2020'}],'arkeologi':[{'report_id': '1938', 'year': '2019'}, {'report_id': '1722', 'year': '2019'}],'bachelor i arkeologi':[{'report_id': '1753', 'year': '2019'}],'engelsk':[{'report_id': '1513', 'year': '2018'}],'engelsk bachelor':[{'report_id': '1506', 'year': '2018'}, {'report_id': '1503', 'year': '2018'}],'ba engelsk':[{'report_id': '1504', 'year': '2018'}],'mlspråk':[{'report_id': '922', 'year': '2018'}],'master i engelsk':[{'report_id': '883', 'year': '2018'}],'lektorutdanning i språkfag - engelsk':[{'report_id': '295', 'year': '2017'}],'lektorutdanning i språkfag':[{'report_id': '110', 'year': '2017'}],}"
"university of zürich (uzh)","university-of-zurich-(uzh)","Sveits","Zürich","","47.3744489","8.5410422","{'statsvitenskap master':[{'report_id': '2573', 'year': '2021'}],}"
"alma","alma","Italia","Bologna","","44.3607182","11.7236555","{'energi og miljø':[{'report_id': '2571', 'year': '2021'}],}"
"ie university","ie-university","Spania","Madrid","","40.4777128","-3.68944","{'industriell økonomi og teknologiledelse':[{'report_id': '2566', 'year': '2021'}],}"
"hong kong polytechnic university","hong-kong-polytechnic-university","Kina","Hong Kong","","22.3026962","114.1780912","{'indøk - emil':[{'report_id': '2559', 'year': '2021'}],'industriell økonomi og teknologiledelse':[{'report_id': '2558', 'year': '2021'}, {'report_id': '355', 'year': '2016'}, {'report_id': '266', 'year': '2016'}],'indøk-emil':[{'report_id': '1426', 'year': '2018'}],'samfunnsøkonomi':[{'report_id': '547', 'year': '2017'}],'fysikk og matematikk':[{'report_id': '241', 'year': '2016'}],}"
"ca foscari","ca-foscari","Italia","venezia","","45.4345657","12.326555243715784","{'økonomi og administrasjon':[{'report_id': '2556', 'year': '2021'}],'ledelse av teknologi':[{'report_id': '2543', 'year': '2021'}, {'report_id': '2542', 'year': '2021'}],'industriell økonomi og teknologiledelse':[{'report_id': '2114', 'year': '2019'}],}"
"st. pölten university of applied sciences","st.-polten-university-of-applied-sciences","Østerrike","St. Pölten","","48.2043985","15.6229118","{'digital infrastruktur og cybersikkerhet':[{'report_id': '2551', 'year': '2021'}],}"
"rennes school of business","rennes-school-of-business","Frankrike","Rennes","","48.12747985","-1.6903696808676716","{'økonomi og administrasjon':[{'report_id': '2548', 'year': '2020'}],}"
